324,20210709_00:39:25,zalupanekita,are you beauty blogger ?,1,8.345849,7.6036925
325,20210709_00:39:35,aron_jd,SPOILER TALK?,1,6.4732656,6.29255
326,20210709_00:39:44,nnydust,will Kaitlyn ever meet Kaitlyn fox?,1,7.2011027,8.574993
327,20210709_00:39:45,lucky629,LilJony?,1,6.1219735,6.0237656
328,20210709_00:39:59,queenofspuds,Ra are ruspatin,1,7.527071,6.052868
329,20210709_00:40:03,garrett_tingus,Fart,1,7.1809554,5.2379265
330,20210709_00:40:20,nozramu,2 more guys,1,7.307971,6.0898438
331,20210709_00:40:20,zalupanekita,are you beauty blogger ?,1,8.318147,7.607234
332,20210709_00:40:20,aron_jd,Lets Talk About Loki Episode 5?,1,7.029162,7.0336256
333,20210709_00:40:34,lexluthorkingjr,RED OR ORANGE?????,1,5.5851502,6.2051816
334,20210709_00:41:01,wavvy2146,U have a discord  server ??,1,7.357867,7.7535405
335,20210709_00:41:26,thabigbuddha,Any hero here to give me a sub pls ?,1,6.4709187,8.9921465
336,20210709_00:41:27,x2serna,You are sexy,2,9.163446,6.209142
337,20210709_00:41:29,marfewz,Have you ever camped ?,1,-4.3003182,0.55856025
338,20210709_00:41:30,dustin0000000,jumping tutorial ?,1,6.3233185,5.970247
339,20210709_00:41:36,ochpessimistka,Can you write my nickname on your ass?,1,6.425036,8.661603
340,20210709_00:41:42,kreazn,Do u love dick?,1,8.211915,7.381526
341,20210709_00:41:55,eysaaak,PLEASE WE DONT WAN U TO DIE OF HYPOTHERMIA,1,7.773567,6.0892954
342,20210709_00:42:00,shadow75895,wtf,1,6.573899,4.3721404
343,20210709_00:42:05,zoeanzalucca,we dont want you to get trench foot,1,8.759604,9.163364
344,20210709_00:42:24,dino_g_new_york,BAN APPEALS????  I really wanna laugh right now.,1,7.363943,6.0849414
345,20210709_00:42:24,chupacabrastv,Italy goo,1,6.934293,6.0599184
346,20210709_00:42:26,pupgang463,fat ass,0,8.055918,5.1243396
347,20210709_00:42:30,wydxotiic_,TYPE 1 FOR A GIFTED SUB,1,7.1411076,5.531353
348,20210709_00:42:33,bubbaplayz11,you have a big butt you know that,1,8.410962,5.623733
349,20210709_00:42:36,zaferandtufe,you are so beauty,2,9.286123,5.9562836
350,20210709_00:42:36,vampersiee,VA DI A,1,7.0628223,5.365901
351,20210709_00:42:43,danzig75,refund?,1,5.6583543,6.115032
352,20210709_00:42:44,uptowngaming,r  u ever gonna do jessica rabbit again,1,7.473279,8.279984
353,20210709_00:42:53,avaswag130,Choke me like u really hate me,0,8.019759,6.137474
354,20210709_00:43:09,reddevil0_,I want to do dirty things on you,1,8.066595,7.111197
355,20210709_00:43:19,mariamagdalena99,damn u hot,1,9.306336,6.6510453
356,20210709_00:43:26,fishlinz1,ur booty is so fart on me,0,8.731019,7.2325964
357,20210709_00:43:42,rocco101,ull be right beck?,1,5.750653,7.5700784
358,20210709_00:43:43,marfewz,Have you ever camped ?,1,-4.328863,0.5300404
359,20210709_00:46:24,jackd1710,@srvrdmn ya chat is today NODDERS,1,7.78319,6.2850666
360,20210709_00:53:42,pittantheking,Will you say 6.4 inches is okey or smal?,1,7.056603,8.706206
361,20210709_00:53:46,lexluthorkingjr,red or orange?,1,5.6418576,6.231993
362,20210709_00:54:13,krolatin,Wtf are these gifted LUL,0,6.656231,6.0570974
363,20210709_00:54:21,titouan_du_78,my name is jeff,1,7.5897274,6.2149367
364,20210709_00:54:35,nicozou_,do u sell packs?,1,6.941935,8.466822
365,20210709_00:54:42,guibailon,E tao dificil trocar de biquini?,1,7.592127,8.522665
366,20210709_00:55:10,azzamenteshadow,so many deleted messages,1,7.57478,6.485516
367,20210709_00:55:33,letunche1,Still on break?,1,5.7747207,6.489181
368,20210709_00:56:18,chema15dorna,E,1,7.0321236,4.612136
369,20210709_00:56:19,aphmauuu,hi r u using omegle right now @Amouranth,1,7.405972,6.311676
370,20210709_00:57:18,bluntlung,lol wtf,1,6.5322742,4.33425
371,20210709_00:57:19,crashmars123,de quien es esa mano?,1,5.5700307,7.5376883
372,20210709_00:57:32,fl_game05,french?,1,5.4881587,6.0316353
373,20210709_00:57:42,tsymaa,e,1,6.9412723,4.5708914
374,20210709_00:57:44,spongebug,hand model?,1,5.661598,6.17668
375,20210709_00:57:47,bootlegkwite,AYO IS IT GORILLA GRIP??????????????,1,6.7104273,6.548775
376,20210709_00:57:59,last_mod,qui vien de Cyril MP4 ?,1,6.733276,7.2302217
377,20210709_00:58:03,kriistians,jus edat manus kranus?,1,7.172921,8.200519
378,20210709_00:58:11,mastergerwe1997,Que pasa?,1,5.4860907,7.196016
379,20210709_00:58:37,stef_hsv,can you listen to gzuz,1,6.6319,8.395663
380,20210709_00:58:43,mdamrau,So has it rained? LUL,1,6.2322936,7.7945933
381,20210709_00:58:52,krab0l,is hand signs the new meta?,1,6.5829854,7.3683176
382,20210709_00:59:22,reapermkk,oh ma loord you are making me wanna hear your buns go poof,1,8.180151,7.028587
383,20210709_00:59:25,tolga687,wtf,1,6.54415,4.369755
384,20210709_00:59:31,electric_brain,Sign Language ASMR,1,7.1116304,5.288814
385,20210709_00:59:55,epic_adam_19,Is it hot or a cold tub,1,9.399942,7.15733
386,20210709_01:00:05,marcomen705,you naughty,1,8.39861,5.8878145
387,20210709_01:00:06,ikersabalija,como que hot tube,1,8.8742695,6.666072
388,20210709_01:00:16,reapermkk,i wanna hear you go poof,1,8.114634,6.968453
389,20210709_01:00:43,kriistians,ban me?,1,5.9527187,6.5226455
390,20210709_01:00:45,balzenus,hmmmm,1,5.479044,5.8134394
391,20210709_01:01:04,the_zbytniol,co wdupialas?@amouranth ?,1,7.014781,7.1401887
392,20210709_01:01:10,scary_g0rl,Do you curl your hair?,1,8.375546,8.737183
393,20210709_01:01:16,fayyygoo,People here are thirsty,0,8.018566,7.21011
394,20210709_01:01:26,mathycc16,altos virgos en el chat eh,1,7.8848734,6.319829
395,20210709_01:01:42,thehadeskid,king of the castles,1,6.7313747,5.909784
396,20210709_01:01:43,taonip,Wanna take a dub in hunger games?,1,7.064353,8.223702
397,20210709_01:02:00,fvll_apart,this is really all you do all day?,1,5.7400203,7.91486
398,20210709_01:02:02,marcomen705,omg that is a booty,1,7.369302,5.7489166
399,20210709_01:02:12,72ay,good Lord,1,6.640034,5.666056
400,20210709_01:02:15,scary_g0rl,Do you curl your hair?,1,8.351498,8.689586
401,20210709_01:02:45,keotus,can you write KEOTUS ?,1,6.842014,6.926484
402,20210709_01:02:52,melle_fan,@xPatTheCat ???,1,6.8878846,6.507121
403,20210709_01:02:53,rammerv5,wtf,1,6.550912,4.349167
404,20210709_01:03:11,piterr,Have your considered suicide?,1,6.7717814,8.228242
405,20210709_01:03:17,gurissose,Y are you farting?,1,8.735042,7.3995924
406,20210709_01:03:21,gaspotcho_flood,Is this porn?,1,7.259485,6.6573496
407,20210709_01:03:23,scary_g0rl,Do you curl your hair?,1,8.364412,8.715359
408,20210709_01:03:31,lyndsy_b,Gifters?!,1,5.824229,5.6277966
409,20210709_01:03:40,th3kingmind,Have your considered suicide?,1,6.914448,8.389678
410,20210709_01:03:57,lyndsy_b,Gift me please?,1,6.108708,5.654718
411,20210709_01:03:58,maguill0,toes?,1,5.753362,6.1861367
412,20210709_01:03:58,scary_g0rl,Do you curl your hair?,1,8.338198,8.738359
413,20210709_01:04:36,itscrispysnow,Can i have a sub? Maybe,1,6.522894,8.883761
414,20210709_01:04:45,lyndsy_b,Gifters please?!,1,5.935361,5.6770444
415,20210709_01:05:02,zeno_ultra_instinct,hot? it’s always hot in here CurseLit CurseLit CurseLit,1,8.453011,6.4270463
416,20210709_01:05:02,therealevo,do you want my gurke ?,1,7.1866426,8.388223
417,20210709_01:05:09,raphachel,dont you have scoliosis at the end of the day ?,1,6.7248483,8.4111595
418,20210709_01:05:30,ffrraann__,are you a beach?,1,7.487421,8.562118
419,20210709_01:05:32,its_reversal,hey recognise me,1,5.567867,8.285445
420,20210709_01:05:35,murielle21,Karen...is that you?,1,5.894581,7.6029267
421,20210709_01:05:37,rammerv5,@Amouranth everyone in chat is banned,1,7.5820284,6.8910565
422,20210709_01:05:48,rammerv5,@Amouranth do you know Candice?,1,7.4055686,7.436156
423,20210709_01:05:53,nicozou_,do u have an only fans??,1,7.926872,9.227276
424,20210709_01:05:57,leutnantlunte,did u ever do an*l on ur onlyfans?,1,8.182844,9.4987
425,20210709_01:05:59,musgulm,Amourant u like Hamburguers?,1,7.9741864,7.5054345
426,20210709_01:05:59,laurabardey,elle joue à quoi au juste ?,1,5.8883376,7.9268804
427,20210709_01:06:04,rammerv5,@Amouranth DO YOU KNOW CANDICE???,1,7.209249,7.3094983
428,20210709_01:06:12,lyndsy_b,Can u gift me a sub?!,1,6.5173965,8.982745
429,20210709_01:06:15,twbvb09,do you play f1?,1,7.1540074,8.480753
430,20210709_01:06:16,easynowbessie,pickle ricks name is antoine,1,5.885028,9.0572815
431,20210709_01:06:19,damso94350,Big,1,7.263555,4.87497
432,20210709_01:06:20,fecund_loin,U R Ace,1,7.2272315,4.995631
433,20210709_01:06:22,childishreaper,Naw imdontai is werid,1,7.5887337,6.046531
434,20210709_01:06:22,fleikzy,ko tu teici,1,5.450314,7.388277
435,20210709_01:06:26,rare_starseed,smartest girl on twitch pretending to not be?,1,10.407395,8.691156
436,20210709_01:06:28,damso94350,Big ass,1,7.940785,5.1334577
437,20210709_01:06:39,elcoco12_,des francais ?,1,6.540691,6.7506814
438,20210709_01:06:39,rammerv5,do you have onlyfans? @Amouranth,1,8.205989,9.482435
439,20210709_01:06:39,hardiluck,You wanna go to the movies with me?,1,7.293978,8.87599
440,20210709_01:06:42,kakashisenseipro,Can U gift me a sub,1,6.5536838,8.972001
441,20210709_01:06:47,taonip,can I get a AMOURANTH Roblox tutorial pov?,1,6.99221,8.699139
442,20210709_01:06:51,bertofn_,can i get a gift for been suscribed?,1,6.5320354,8.849514
443,20210709_01:06:54,o_n_y_4_,IS THERE ANYONE IN BEYLER BREAD?,1,6.4616404,7.880629
444,20210709_01:07:03,mikeymikegg,@Amouranth u ever gonna get some new bathing suits? lol,1,7.5913553,7.7035217
445,20210709_01:07:32,justedominique,do you consider yourself a feminist?,1,7.6678157,8.764429
446,20210709_01:07:34,dyeoxy,pepeJAM ANY JAMMERS,1,7.191186,5.648921
447,20210709_01:07:40,umut97605,turk?,1,6.535356,6.340674
448,20210709_01:07:41,guii27x,can you write my name ?,1,6.287794,8.745181
449,20210709_01:07:47,gurissose,Can you review viewers setups?,1,7.0759945,8.540162
450,20210709_01:08:17,ilact,U GONNA CHANGE AGAIN?,1,7.003174,7.3755875
451,20210709_01:08:17,alefourty,You hang out in Pokimanes chat ?,1,7.7636247,6.8924522
452,20210709_01:08:18,knightviperft,BOOBA with respect,1,7.0880704,5.694129
453,20210709_01:08:20,justedominique,do you consider yourself a feminist?,1,7.5955253,8.708536
454,20210709_01:08:29,imkelon,are they plastic?,1,6.410157,7.5608826
455,20210709_01:08:30,flluro,you are ruining this platform,0,8.193838,6.558029
456,20210709_01:08:32,yungadrizz,YOU ARE FCK1NG D1SGUST1NG,1,7.6272283,6.148612
457,20210709_01:08:46,decidedwastaken,E,1,7.007463,4.6260247
458,20210709_01:09:08,lemaudiit,NO MASK? ammoHorse,1,6.686689,6.245139
459,20210709_01:09:14,rayane23_frn,You love dick?,1,8.346324,7.356064
460,20210709_01:09:16,vicente_nicolas_,big ti.ts,1,6.6773443,4.5101237
461,20210709_01:09:25,apex_qlf,are you proud of you ?,1,8.375087,8.269359
462,20210709_01:09:30,raphachel,this is the live with the monkey spinning in the pool?,1,7.008848,8.3164625
463,20210709_01:09:58,leo_lomba_,do you like banana?,1,7.6946297,7.8982296
464,20210709_01:10:10,srrr_niiico,wtf,1,6.569706,4.377196
465,20210709_01:10:21,1tunaturkoglu,You are the best,2,8.557194,6.2700458
466,20210709_01:10:29,alefourty,Streaming is easy,2,7.618024,6.6199107
467,20210709_01:10:31,apex_qlf,are you happy in your life ??????,1,8.544111,8.433638
468,20210709_01:10:43,marci_2001,E,1,7.0049295,4.641799
469,20210709_01:10:44,wolfs_shadow79,Not even a swim suit any more. Desperate anyone?,1,6.290088,6.555559
470,20210709_01:10:48,marfewz,Have you ever camped ??,1,-4.3558807,0.5030094
471,20210709_01:11:06,coltfortyfienberg,wait you are a girl?,1,9.529672,8.504741
472,20210709_01:11:07,itz_emoney,I have seen a girl,1,10.913382,8.5174265
473,20210709_01:11:14,yungdograptor,WOMEN EXIST!??!?!/,1,5.5567894,6.0223613
474,20210709_01:11:17,1tunaturkoglu,Youre married arent you stupid woman?,0,8.48153,7.6227293
475,20210709_01:11:19,bluebeary0112,Those Are the guys paying your sallery tho?,1,6.5200768,8.147977
476,20210709_01:11:19,katakatakuri,e,1,7.007689,4.7032256
477,20210709_01:11:24,i_joys,gift me sub,1,6.498673,9.026555
478,20210709_01:11:26,marfewz,Have you ever camped ?,1,-4.380506,0.47840244
479,20210709_01:11:27,apex_qlf,Are you happy in your life ?,1,8.544486,8.390255
480,20210709_01:11:28,money_bag_sean,?,1,6.2309303,6.0580325
481,20210709_01:11:35,dark_frost5k,becouse you have a big booty trust me,1,8.190987,6.544893
482,20210709_01:11:36,santyluk,NA NA,1,7.131891,5.3958707
483,20210709_01:11:36,jet_dannym227,only fans?,1,8.096629,9.382862
484,20210709_01:11:38,mustafadayi1,seks?,1,5.905928,5.929303
485,20210709_01:11:38,originalgost,serious qustion. do you have to wash that pickle everynight or you ahve a bunch of them???,1,9.032604,8.021046
486,20210709_01:11:46,p1erfrancesco,The concept of the format isn’t this ?,1,6.9013977,7.167733
487,20210709_01:11:49,maghlive,all your subs are the guys youre talking shit about you idiot,0,8.083023,6.8716307
488,20210709_01:11:50,fiftyfan,we are a bunch of nerds,0,7.813319,6.5732594
489,20210709_01:11:50,srymarsh06,can u stand up and spin @Amouranth ?,1,7.227223,7.8379
490,20210709_01:11:53,taonip,I HATE MEN SMH DATE ME NOW?,0,7.9440145,7.214692
491,20210709_01:11:55,unalien_dlc_uwu,k pedocomo esque llegue aqui!?,1,6.6614637,6.887933
492,20210709_01:11:57,bigtenc,twitch turned to pside?,1,7.0368366,6.8976927
493,20210709_01:12:02,petru_mm,kann man dich flanken ?,1,6.8041186,8.4308
494,20210709_01:12:05,lyndsy_b,Gifters?!,1,5.8998666,5.7098618
495,20210709_01:12:13,unisolgr69,Do you ever visit Disney World?,1,7.615445,8.940156
496,20210709_01:12:17,lonely_mw,Turn a little,1,6.509294,5.820641
497,20210709_01:12:22,katakatakuri,r,1,7.018449,4.889772
498,20210709_01:12:31,bruhballs11,wtf is this,1,6.016623,4.873633
499,20210709_01:12:34,fecund_loin,U R A KJeeeeper,1,7.251266,5.1004305
500,20210709_01:12:38,coltfortyfienberg,you speak the truth,1,7.1900735,6.2530985
501,20210709_01:12:48,fvralber23,Do u pretend us not to look at your ass???,0,8.022256,8.163773
502,20210709_01:12:49,thetexercist,yall got any demons ya need exercised?,1,6.9811406,8.325772
503,20210709_01:12:51,katakatakuri,e,1,6.9869637,4.69207
504,20210709_01:12:52,mangetonsiip,you drink soda?,1,7.314058,8.248044
505,20210709_01:12:53,apex_qlf,are you happy in your life ??,1,8.461572,8.387522
506,20210709_01:12:58,misfit_gentleman,ajajajajaj wtf,1,7.1740346,5.3522167
507,20210709_01:13:00,tommyxxcr7,@Amouranth you are so beutyful and your stream are so nice gg for you,2,8.118122,6.9927545
508,20210709_01:13:12,pedrorooo_xd,XD?,1,5.850594,6.051684
509,20210709_01:13:25,chriscodeguy0224,im into halo were all there is is armor,1,7.3797193,6.8485527
510,20210709_01:13:47,mangetonsiip,it s your job twitch?,1,6.222032,6.703924
511,20210709_01:13:50,fight66y6,cachamos?,1,6.5166097,8.081744
512,20210709_01:13:52,gasanpala,Hello from tenerifeee,1,7.0664015,6.126928
513,20210709_01:13:54,dino_g_new_york,HATE BONERS???   LMAO,0,7.3848615,6.632048
514,20210709_01:13:59,bryndorf,But you are marketing from your body tho?,1,7.2308483,7.436805
515,20210709_01:14:10,marfewz,Have you ever camped ??,1,-4.3836184,0.4752693
516,20210709_01:14:15,cjspyker2,OJ?,1,5.938261,5.834836
517,20210709_01:14:17,taelon_on_yt,you inspire me to get a gf,2,7.8951955,6.984772
518,20210709_01:14:25,freetrifiuser,Is this a rerun?,1,6.504665,7.9232802
519,20210709_01:14:35,dyeoxy,does maya need a mod? no reason,1,6.974467,7.962769
520,20210709_01:14:35,stayinthetrees,saludos from colombia?,1,6.554506,6.324327
521,20210709_01:14:41,thetto05,lesbian ??,1,5.7551227,5.9513984
522,20210709_01:14:42,warpqrxy,your ass is fat right?,0,8.270624,5.33603
523,20210709_01:14:46,juandicruck,The chat and your subscribers are all simps,1,8.091909,6.6003113
524,20210709_01:14:51,turanates4646,you need big dick,1,8.311079,5.564059
525,20210709_01:15:18,monchis37,R u going to play halo,1,7.545118,5.8254256
526,20210709_01:15:35,patches_god,i wanna fck u so bad,0,8.021382,5.861755
527,20210709_01:15:40,lucabrazorf,Can you check the messages on Instagram ? Please,1,7.3016114,7.603935
528,20210709_01:15:46,raposo_nao_pegue_,wtf,1,6.557879,4.3754177
529,20210709_01:15:55,germanpotatoking,Is this rick sanchez?,1,5.944784,8.3665905
530,20210709_01:15:58,lil_bun904,Jump up and down,1,6.3886547,5.385871
531,20210709_01:16:21,manu_by56,opa y esa tula?,1,6.0257187,6.777183
532,20210709_01:16:46,my1978chevynova,your mods are amazing,2,7.8866234,7.1723056
533,20210709_01:16:54,fillo65yt,ma cosa stracabbo è diventato tw1tch? ph?,1,6.309062,7.597323
534,20210709_01:16:55,bluebeary0112,Do you have a tip to surprise my girlfriend?,1,6.8440123,8.607851
535,20210709_01:17:00,dirtywolflive,AnyTruers?,1,6.140878,6.035651
536,20210709_01:17:04,fleikzy,i wanna be that marker,1,7.448426,6.0784264
537,20210709_01:17:05,unisolgr69,ammoScar Do you ever visit Disney World?!? ammoScar,1,7.6792126,9.046705
538,20210709_01:17:07,xmandays,asmr?,1,5.518371,6.3443375
539,20210709_01:17:09,kamakimo_,is the horse fuking u?,0,4.98943,9.542528
540,20210709_01:17:10,beesho72,u like dicks?,1,8.218594,7.472226
541,20210709_01:17:29,kibatsf,Theres content?,1,5.8012004,6.1166487
542,20210709_01:17:42,kamakimo_,the horse is probably fuking u,0,5.175964,9.275841
543,20210709_01:17:42,i_mdababy,you are beautiful like ur ass,1,9.1590395,5.8986692
544,20210709_01:17:48,rekuuq,Kurwisz sie za cheaseburgery ?,1,7.6330914,7.5148463
545,20210709_01:17:49,unisolgr69,@amouranth Do you ever visit Disney World? ammoScar ammoBurp ammoScar,1,7.6088815,9.039169
546,20210709_01:18:04,deslorr,BABE YOU READING THIS????,1,5.65959,7.280243
547,20210709_01:18:13,moongoess,are ur parents proud of you?,1,8.422871,8.304809
548,20210709_01:18:13,blue_eagle88,You are my favorite hot tub streamer,2,9.065387,7.0152936
549,20210709_01:18:17,deslorr,babe you there????,1,5.750637,7.3002806
550,20210709_01:18:20,george6115,@Amouranth mil bei?,1,7.403511,6.933974
551,20210709_01:18:25,vizpez,Ban hello?,1,5.9855328,6.2907767
552,20210709_01:18:38,dirtywolflive,ANY TRUERS???,1,6.0619693,6.084239
553,20210709_01:18:41,sr_cuqui,cómo va?,1,5.777096,7.245253
554,20210709_01:18:44,george6115,@Amouranth iti place pula?,1,7.6934075,7.344027
555,20210709_01:18:46,ttv_javi_diablo,DO YOU WATCH RICK AND MORTY?,1,7.459896,8.967595
556,20210709_01:18:49,plumforestpod,haters gonna hate,0,7.6823688,6.578066
557,20210709_01:19:08,fwzi13,Are you a liberal,1,7.63591,8.625384
558,20210709_01:19:15,osca1515,you are cheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheapcheap,1,7.7781186,6.258805
559,20210709_01:19:25,blxnk0000,no one invited me to this 10 yr old party?,1,7.0436397,8.259126
560,20210709_01:19:34,cardboard_pickle,can you notice me,1,5.714768,8.334068
561,20210709_01:19:55,witchkingice,are those guys straight,1,6.802195,8.003815
562,20210709_01:20:02,ttv_javi_diablo,breadie is good for u,1,8.051457,7.006131
563,20210709_01:20:05,fwzi13,Are you a Conservative?,1,7.434885,8.563216
564,20210709_01:20:17,tmendes31,are you using a wig???,1,7.7870636,8.3499975
565,20210709_01:20:23,melodicmochi,Trump or Joe Biden ?,1,6.175312,6.4099793
566,20210709_01:20:30,fecund_loin,U R golden,1,7.1191154,4.7990146
567,20210709_01:20:46,cherchili_hosein,kos kesh minecraft bara hamas na bache ha mesl fortnite kiri,1,7.4494815,6.4462805
568,20210709_01:21:15,umbrelladark,red bikiniii DarkMode DarkMode DarkMode,1,7.547905,6.2800283
569,20210709_01:21:17,vahid_soltani1997,do you have a Wha ts App,1,7.0097127,8.288895
570,20210709_01:21:23,bryndorf,Do you hate men? lmao,0,7.9227114,7.353081
571,20210709_01:21:24,zznikanzz,you are porn star,0,8.566318,6.3555837
572,20210709_01:21:25,dinaiill,do you have onlyfans?,1,8.254541,9.463669
573,20210709_01:21:29,medl37,YES u are adorable,2,8.959374,6.14895
574,20210709_01:21:30,thisishot13,big bich,1,7.564534,5.172448
575,20210709_01:21:41,rodrigocvieiraa,dress up... are these ways to be here at twitch? dont think youre at home,1,8.038369,7.693965
576,20210709_01:21:52,iron_maidan,is anyone a girl?,1,10.871328,8.875634
577,20210709_01:21:53,rodrigocvieiraa,dress up... are these ways to be here at twitch? dont think youre at homee,1,7.9319243,7.6936326
578,20210709_01:22:09,sayderino,U want 3 kids ?,1,7.1150665,8.394133
579,20210709_01:22:10,xg4_tvx,WHILE YOU RIDE A PICKLE?,1,5.629702,8.847143
580,20210709_01:22:17,iron_maidan,is anyone a girl?????,1,11.036658,8.997255
581,20210709_01:22:19,rodrigocvieiraa,dress up... are these ways to be here at twitch? dont think youre at home,1,7.961797,7.729047
582,20210709_01:22:23,dinaiill,will you swallow my kids?,0,7.7314897,8.091931
583,20210709_01:22:26,unisolgr69,Do you ever visit Disney World?,1,7.6903,8.88143
584,20210709_01:22:26,twitch_viewer1234,@Amouranth Hey girlfunny69 is playing your stream,1,7.7234344,7.124391
585,20210709_01:22:31,schocair85,CADE MEUS BRASILEIROS ???/,1,7.0553894,6.5950317
586,20210709_01:22:33,nicktehgreek,do u still make props?,1,7.2268953,8.526853
587,20210709_01:22:34,whatareyoudoingstepbruh,chat making her rethink eugenics,1,7.459363,6.777429
588,20210709_01:22:35,iron_maidan,is anyone a girl?????????,1,11.060518,9.014675
589,20210709_01:22:37,lenor5,Or womane ?,1,5.868429,6.036135
590,20210709_01:22:45,falaflani,so she doesnt want subs?,1,7.7835364,8.484088
591,20210709_01:22:48,lhiodaa,DES FR ???,1,5.923196,5.926377
592,20210709_01:22:51,emmeryyyyy,are you straight,1,7.468841,8.1853285
593,20210709_01:22:58,iron_maidan,is anyone a girl?????,1,11.017116,8.979485
594,20210709_01:23:00,restlesskrab,f u are waaaay sexieer on caamera,1,7.92235,6.2919054
595,20210709_01:23:02,jayy2crazy_,They banned u for hot tub streams?,1,8.926441,7.066142
596,20210709_01:23:09,fwzi13,Have you been to the DMA?,1,7.2317767,8.007777
597,20210709_01:23:12,atpuertorico,Wtf,1,6.5579686,4.3003473
598,20210709_01:23:16,lecrough,have you considered acting or modeling?,1,7.487685,8.244587
599,20210709_01:23:18,emmeryyyyy,are you part of the lgbtq+,1,6.9574423,7.697901
600,20210709_01:23:21,scarlettfan1,Do women get catty with you ?,1,7.2165093,8.192173
601,20210709_01:23:22,willi99,qq,1,6.8546944,5.1239405
602,20210709_01:23:23,iron_maidan,is anyone a girl?????????,1,11.111377,9.076705
603,20210709_01:23:40,iron_maidan,is anyone a girl?????,1,11.028069,8.965464
604,20210709_01:23:47,hferken,you are idiot,0,8.507991,6.136523
605,20210709_01:23:58,iron_maidan,is anyone a girl?????????,1,11.104494,9.091048
606,20210709_01:24:04,r0fl_k0pt3r,do you have differnt color markers,1,6.878878,7.862679
607,20210709_01:24:13,merk7,you saying someone here is getting?,1,5.9947567,7.9889107
608,20210709_01:24:28,iron_maidan,is anyone a girl?????,1,11.028523,8.994805
609,20210709_01:24:38,alexisdarks_,chat KappaPride ???,1,7.209291,6.318955
610,20210709_01:24:40,nicolas_mateo22,como terminen aquí?,1,5.5993714,7.93111
611,20210709_01:24:42,ricardodrukventiel,Huh but.... gonig out is useless !?!?,0,5.9391804,6.0539827
612,20210709_01:24:46,evrthelegend_,Is anyone here getting laid??,1,10.91548,9.172567
613,20210709_01:25:08,adigaturbo,any one,1,6.019112,5.9545484
614,20210709_01:25:12,iron_maidan,is anyone a girl?????????,1,11.141175,9.0745945
615,20210709_01:25:21,zitouknow,Hello somebody to play league today?,1,6.360904,8.197588
616,20210709_01:25:47,cst543,ci sei su pornhub ?,1,7.721266,7.3860407
617,20210709_01:26:02,foilforceofwill,are people here to smile and laugh?,1,7.338364,7.7625194
618,20210709_01:26:13,nicktehgreek,do u,1,6.868352,5.2998276
619,20210709_01:26:15,alphaas_w,and you need to be half neked to do that ?,1,7.0626917,8.299479
620,20210709_01:26:16,zoldkaa,Do you clean the water??,1,9.015045,7.8310375
621,20210709_01:26:31,lil_bun904,Jump,1,6.2995,5.35814
622,20210709_01:26:39,zoldkaa,Do you clean the water???,1,9.020486,7.882105
623,20210709_01:26:39,iron_maidan,is anyone a girl?????,1,11.009224,8.9762535
624,20210709_01:26:42,zoldkaa,Do you clean the water??,1,8.991563,7.8807445
625,20210709_01:26:45,zoldkaa,Do you clean the water???,1,8.955035,7.904886
626,20210709_01:26:54,bigboisully,notice me,1,5.6459346,8.33585
627,20210709_01:27:10,iron_maidan,is anyone a girl?????????,1,11.135575,9.103003
628,20210709_01:27:18,bitcoini,you are so smart amo @Amouranth,2,7.7437644,7.2524962
629,20210709_01:27:19,mxskofn,helloooo you ears old?,1,9.143392,8.226631
630,20210709_01:27:30,iron_maidan,is anyone a girl?????,1,11.000346,8.966957
631,20210709_01:27:32,powerpro145,can you talk a little polish,1,7.1287537,7.972036
632,20210709_01:27:35,alexisdarks_,esfandFlick me?,1,6.378301,6.1712117
633,20210709_01:27:49,st2w_,ammo trueing ?,1,6.041633,6.1947646
634,20210709_01:27:55,umbrelladark,bikiniii red KomodoHype KomodoHype KomodoHype,1,7.513339,6.159835
635,20210709_01:27:58,iron_maidan,is anyone a girl?????????,1,11.144715,9.111493
636,20210709_01:27:58,6ziko_,do you read chat,1,8.129933,6.913065
637,20210709_01:27:59,iienergyi,¿?,1,5.6953616,6.004819
638,20210709_01:28:01,alefourty,Am I amazing Amo ?,1,7.358777,7.3788443
639,20210709_01:28:12,thehadeskid,?,1,6.112577,6.618974
640,20210709_01:28:18,iron_maidan,is anyone a girl?????,1,11.034799,9.029651
641,20210709_01:28:21,mslovergirl,thoughts om spongebob,1,7.257726,6.1550374
642,20210709_01:28:24,louisebordeaux,humans are social beings,1,7.8813543,6.977886
643,20210709_01:28:28,xtw_ferbw_xtw,ph?,1,5.9990144,6.3366165
644,20210709_01:28:30,powerpro145,polish?,1,5.914321,6.410606
645,20210709_01:28:42,iron_maidan,is anyone a girl????????? in here?,1,11.244193,9.210713
646,20210709_01:28:48,nicktehgreek,are there conventions now with pandemic?,1,6.909379,8.126917
647,20210709_01:28:58,richmactheboss,That ass is sending signals rn Lul,1,7.4680376,5.7627707
648,20210709_01:29:01,acm4dino,@iron_maidan everyday the same question?,1,7.0341425,6.996571
649,20210709_01:29:12,ttv_javi_diablo,is that orange juice?,1,6.5865245,7.067582
650,20210709_01:29:24,iron_maidan,is anyone a girl????????? in here?,1,11.179392,9.1437
